1.000000	96.371778
2.000000	96.602859
3.000000	96.954587
4.000000	97.049731
5.000000	97.420087
6.000000	97.547375
7.000000	97.978382
8.000000	98.017678
9.000000	97.966012
10.000000	98.129071
11.000000	98.037067
12.000000	98.416876
13.000000	98.590263
14.000000	98.491913
15.000000	98.602268
16.000000	98.508824
17.000000	98.672640
18.000000	98.613875
19.000000	98.773205
20.000000	98.608412
21.000000	98.700063
22.000000	98.685465
23.000000	98.847331
24.000000	98.547171
25.000000	99.003733
26.000000	99.036015
27.000000	98.792374
28.000000	98.666931
29.000000	99.054925
30.000000	98.887060
31.000000	98.831871
32.000000	98.848245
33.000000	98.864717
34.000000	99.017996
35.000000	98.874090
36.000000	98.889420
37.000000	98.931949
38.000000	98.916403
39.000000	98.779181
40.000000	98.917177
41.000000	98.768756
42.000000	98.972613
43.000000	98.820509
44.000000	98.890398
45.000000	98.937998
46.000000	98.692518
47.000000	98.796419
48.000000	98.851070
49.000000	98.885733
50.000000	98.936725
