1.000000	0.362778
2.000000	0.325035
3.000000	0.309033
4.000000	0.295006
5.000000	0.249642
6.000000	0.234774
7.000000	0.219267
8.000000	0.203528
9.000000	0.154790
10.000000	0.166528
11.000000	0.142793
12.000000	0.118449
13.000000	0.105460
14.000000	0.104094
15.000000	0.079381
16.000000	0.061581
17.000000	0.084349
18.000000	0.091610
19.000000	0.065005
20.000000	0.078935
21.000000	0.050983
22.000000	0.034414
23.000000	0.019659
24.000000	0.029882
25.000000	0.071900
26.000000	0.035142
27.000000	0.000554
28.000000	0.034299
29.000000	0.024271
30.000000	0.020419
31.000000	0.015208
32.000000	0.009400
33.000000	0.017335
34.000000	0.000000
35.000000	0.000000
36.000000	0.014341
37.000000	0.035174
38.000000	0.028095
39.000000	0.055138
40.000000	0.041517
41.000000	0.000000
42.000000	0.026521
43.000000	0.035010
44.000000	0.019435
45.000000	0.000000
46.000000	0.006727
47.000000	0.000000
48.000000	0.020675
49.000000	0.036023
50.000000	0.025583
